frame,pc,value,d0_plane_addr,d4_nt_addr,nt_page,nt_row,nt_col,ppuctrl,shadow_tile,tile_base,attr_addr,attr_byte,attr_shift,palette_bits,expected_plane_addr,expected_tileword,matches_renderer
64,000ECE,4036,0000C110,FFFFFFFFC0000048,00,02,08,80,36,0036,03C2,24,4,02,C110,4036,1
64,000ECE,4017,0000C112,FFFFFFFFC0000049,00,02,09,80,17,0017,03C2,24,4,02,C112,4017,1
64,000ECE,0027,0000C114,FFFFFFFFC000004A,00,02,0A,80,27,0027,03C2,24,6,00,C114,0027,1
64,000ECE,000F,0000C116,FFFFFFFFC000004B,00,02,0B,80,0F,000F,03C2,24,6,00,C116,000F,1
64,000ECE,4036,0000C118,FFFFFFFFC000004C,00,02,0C,80,36,0036,03C3,24,4,02,C118,4036,1
64,000ECE,4008,0000C11A,FFFFFFFFC000004D,00,02,0D,80,08,0008,03C3,24,4,02,C11A,4008,1
65,000ECE,2036,0000C0B6,FFFFFFFFC000003B,00,01,1B,80,36,0036,03C6,24,2,01,C0B6,2036,1
65,000ECE,0030,0000C0B8,FFFFFFFFC000003C,00,01,1C,80,30,0030,03C7,24,0,00,C0B8,0030,1
65,000ECE,003B,0000C0BA,FFFFFFFFC000003D,00,01,1D,80,3B,003B,03C7,24,0,00,C0BA,003B,1
65,000ECE,2016,0000C0BC,FFFFFFFFC000003E,00,01,1E,80,16,0016,03C7,24,2,01,C0BC,2016,1
65,000ECE,2036,0000C0BE,FFFFFFFFC000003F,00,01,1F,80,36,0036,03C7,24,2,01,C0BE,2036,1
65,000ECE,4017,0000C100,FFFFFFFFC0000040,00,02,00,80,17,0017,03C0,24,4,02,C100,4017,1
65,000ECE,4027,0000C102,FFFFFFFFC0000041,00,02,01,80,27,0027,03C0,24,4,02,C102,4027,1
65,000ECE,000F,0000C104,FFFFFFFFC0000042,00,02,02,80,0F,000F,03C0,24,6,00,C104,000F,1
65,000ECE,0036,0000C106,FFFFFFFFC0000043,00,02,03,80,36,0036,03C0,24,6,00,C106,0036,1
65,000ECE,4008,0000C108,FFFFFFFFC0000044,00,02,04,80,08,0008,03C1,24,4,02,C108,4008,1
65,000ECE,401A,0000C10A,FFFFFFFFC0000045,00,02,05,80,1A,001A,03C1,24,4,02,C10A,401A,1
65,000ECE,0028,0000C10C,FFFFFFFFC0000046,00,02,06,80,28,0028,03C1,24,6,00,C10C,0028,1
65,000ECE,0036,0000C10E,FFFFFFFFC0000047,00,02,07,80,36,0036,03C1,24,6,00,C10E,0036,1
66,000ECE,4030,0000C110,FFFFFFFFC0000048,00,02,08,80,30,0030,03C2,24,4,02,C110,4030,1
66,000ECE,403B,0000C112,FFFFFFFFC0000049,00,02,09,80,3B,003B,03C2,24,4,02,C112,403B,1
66,000ECE,0022,0000C114,FFFFFFFFC000004A,00,02,0A,80,22,0022,03C2,24,6,00,C114,0022,1
66,000ECE,00FF,0000C116,FFFFFFFFC000004B,00,02,0B,80,FF,00FF,03C2,24,6,00,C116,00FF,1
66,000ECE,4000,0000C118,FFFFFFFFC000004C,00,02,0C,80,00,0000,03C3,24,4,02,C118,4000,1
66,000ECE,4000,0000C11A,FFFFFFFFC000004D,00,02,0D,80,00,0000,03C3,24,4,02,C11A,4000,1
66,000ECE,0000,0000C11C,FFFFFFFFC000004E,00,02,0E,80,00,0000,03C3,24,6,00,C11C,0000,1
66,000ECE,0000,0000C11E,FFFFFFFFC000004F,00,02,0F,80,00,0000,03C3,24,6,00,C11E,0000,1
66,000ECE,4000,0000C120,FFFFFFFFC0000050,00,02,10,80,00,0000,03C4,24,4,02,C120,4000,1
66,000ECE,4000,0000C122,FFFFFFFFC0000051,00,02,11,80,00,0000,03C4,24,4,02,C122,4000,1
66,000ECE,0000,0000C124,FFFFFFFFC0000052,00,02,12,80,00,0000,03C4,24,6,00,C124,0000,1
67,000ECE,2010,0000C81E,FFFFFFFFC000020F,00,10,0F,80,10,0010,03E3,24,2,01,C81E,2010,1
67,000ECE,0036,0000C820,FFFFFFFFC0000210,00,10,10,80,36,0036,03E4,24,0,00,C820,0036,1
67,000ECE,0017,0000C822,FFFFFFFFC0000211,00,10,11,80,17,0017,03E4,24,0,00,C822,0017,1
67,000ECE,2027,0000C824,FFFFFFFFC0000212,00,10,12,80,27,0027,03E4,24,2,01,C824,2027,1
67,000ECE,200F,0000C826,FFFFFFFFC0000213,00,10,13,80,0F,000F,03E4,24,2,01,C826,200F,1
67,000ECE,0036,0000C828,FFFFFFFFC0000214,00,10,14,80,36,0036,03E5,24,0,00,C828,0036,1
67,000ECE,0008,0000C82A,FFFFFFFFC0000215,00,10,15,80,08,0008,03E5,24,0,00,C82A,0008,1
67,000ECE,201A,0000C82C,FFFFFFFFC0000216,00,10,16,80,1A,001A,03E5,24,2,01,C82C,201A,1
67,000ECE,2028,0000C82E,FFFFFFFFC0000217,00,10,17,80,28,0028,03E5,24,2,01,C82E,2028,1
67,000ECE,0036,0000C830,FFFFFFFFC0000218,00,10,18,80,36,0036,03E6,24,0,00,C830,0036,1
67,000ECE,0030,0000C832,FFFFFFFFC0000219,00,10,19,80,30,0030,03E6,24,0,00,C832,0030,1
67,000ECE,203B,0000C834,FFFFFFFFC000021A,00,10,1A,80,3B,003B,03E6,24,2,01,C834,203B,1
67,000ECE,2022,0000C836,FFFFFFFFC000021B,00,10,1B,80,22,0022,03E6,24,2,01,C836,2022,1
67,000ECE,0036,0000C838,FFFFFFFFC000021C,00,10,1C,80,36,0036,03E7,24,0,00,C838,0036,1
67,000ECE,0030,0000C83A,FFFFFFFFC000021D,00,10,1D,80,30,0030,03E7,24,0,00,C83A,0030,1
67,000ECE,203B,0000C83C,FFFFFFFFC000021E,00,10,1E,80,3B,003B,03E7,24,2,01,C83C,203B,1
67,000ECE,2016,0000C83E,FFFFFFFFC000021F,00,10,1F,80,16,0016,03E7,24,2,01,C83E,2016,1
67,000ECE,0036,0000C880,FFFFFFFFC0000220,00,11,00,80,36,0036,03E0,24,0,00,C880,0036,1
67,000ECE,0017,0000C882,FFFFFFFFC0000221,00,11,01,80,17,0017,03E0,24,0,00,C882,0017,1
67,000ECE,2027,0000C884,FFFFFFFFC0000222,00,11,02,80,27,0027,03E0,24,2,01,C884,2027,1
67,000ECE,200F,0000C886,FFFFFFFFC0000223,00,11,03,80,0F,000F,03E0,24,2,01,C886,200F,1
67,000ECE,0036,0000C888,FFFFFFFFC0000224,00,11,04,80,36,0036,03E1,24,0,00,C888,0036,1
67,000ECE,0008,0000C88A,FFFFFFFFC0000225,00,11,05,80,08,0008,03E1,24,0,00,C88A,0008,1
67,000ECE,201A,0000C88C,FFFFFFFFC0000226,00,11,06,80,1A,001A,03E1,24,2,01,C88C,201A,1
67,000ECE,203B,0000C0AC,FFFFFFFFC0000036,00,01,16,80,3B,003B,03C5,24,2,01,C0AC,203B,1
67,000ECE,2022,0000C0AE,FFFFFFFFC0000037,00,01,17,80,22,0022,03C5,24,2,01,C0AE,2022,1
67,000ECE,00FF,0000C0B0,FFFFFFFFC0000038,00,01,18,80,FF,00FF,03C6,24,0,00,C0B0,00FF,1
67,000ECE,0000,0000C0B2,FFFFFFFFC0000039,00,01,19,80,00,0000,03C6,24,0,00,C0B2,0000,1
67,000ECE,2000,0000C0B4,FFFFFFFFC000003A,00,01,1A,80,00,0000,03C6,24,2,01,C0B4,2000,1
67,000ECE,2000,0000C0B6,FFFFFFFFC000003B,00,01,1B,80,00,0000,03C6,24,2,01,C0B6,2000,1
67,000ECE,0000,0000C0B8,FFFFFFFFC000003C,00,01,1C,80,00,0000,03C7,24,0,00,C0B8,0000,1
67,000ECE,0000,0000C0BA,FFFFFFFFC000003D,00,01,1D,80,00,0000,03C7,24,0,00,C0BA,0000,1
67,000ECE,2000,0000C0BC,FFFFFFFFC000003E,00,01,1E,80,00,0000,03C7,24,2,01,C0BC,2000,1
67,000ECE,2000,0000C0BE,FFFFFFFFC000003F,00,01,1F,80,00,0000,03C7,24,2,01,C0BE,2000,1
67,000ECE,4000,0000C100,FFFFFFFFC0000040,00,02,00,80,00,0000,03C0,24,4,02,C100,4000,1
67,000ECE,4000,0000C102,FFFFFFFFC0000041,00,02,01,80,00,0000,03C0,24,4,02,C102,4000,1
67,000ECE,0000,0000C104,FFFFFFFFC0000042,00,02,02,80,00,0000,03C0,24,6,00,C104,0000,1
67,000ECE,0000,0000C106,FFFFFFFFC0000043,00,02,03,80,00,0000,03C0,24,6,00,C106,0000,1
67,000ECE,4000,0000C108,FFFFFFFFC0000044,00,02,04,80,00,0000,03C1,24,4,02,C108,4000,1
67,000ECE,4000,0000C10A,FFFFFFFFC0000045,00,02,05,80,00,0000,03C1,24,4,02,C10A,4000,1
67,000ECE,0000,0000C10C,FFFFFFFFC0000046,00,02,06,80,00,0000,03C1,24,6,00,C10C,0000,1
67,000ECE,0000,0000C10E,FFFFFFFFC0000047,00,02,07,80,00,0000,03C1,24,6,00,C10E,0000,1
67,000ECE,4000,0000C110,FFFFFFFFC0000048,00,02,08,80,00,0000,03C2,24,4,02,C110,4000,1
67,000ECE,4000,0000C112,FFFFFFFFC0000049,00,02,09,80,00,0000,03C2,24,4,02,C112,4000,1
67,000ECE,0000,0000C114,FFFFFFFFC000004A,00,02,0A,80,00,0000,03C2,24,6,00,C114,0000,1
67,000ECE,0000,0000C116,FFFFFFFFC000004B,00,02,0B,80,00,0000,03C2,24,6,00,C116,0000,1
68,000ECE,2030,0000CC84,FFFFFFFFC0000322,00,19,02,80,30,0030,03F0,24,2,01,CC84,2030,1
68,000ECE,203B,0000CC86,FFFFFFFFC0000323,00,19,03,80,3B,003B,03F0,24,2,01,CC86,203B,1
68,000ECE,0016,0000CC88,FFFFFFFFC0000324,00,19,04,80,16,0016,03F1,24,0,00,CC88,0016,1
68,000ECE,0036,0000CC8A,FFFFFFFFC0000325,00,19,05,80,36,0036,03F1,24,0,00,CC8A,0036,1
68,000ECE,2017,0000CC8C,FFFFFFFFC0000326,00,19,06,80,17,0017,03F1,24,2,01,CC8C,2017,1
68,000ECE,2027,0000CC8E,FFFFFFFFC0000327,00,19,07,80,27,0027,03F1,24,2,01,CC8E,2027,1
68,000ECE,000F,0000CC90,FFFFFFFFC0000328,00,19,08,80,0F,000F,03F2,24,0,00,CC90,000F,1
68,000ECE,0036,0000CC92,FFFFFFFFC0000329,00,19,09,80,36,0036,03F2,24,0,00,CC92,0036,1
68,000ECE,2008,0000CC94,FFFFFFFFC000032A,00,19,0A,80,08,0008,03F2,24,2,01,CC94,2008,1
68,000ECE,201A,0000CC96,FFFFFFFFC000032B,00,19,0B,80,1A,001A,03F2,24,2,01,CC96,201A,1
68,000ECE,0028,0000CC98,FFFFFFFFC000032C,00,19,0C,80,28,0028,03F3,24,0,00,CC98,0028,1
68,000ECE,0036,0000CC9A,FFFFFFFFC000032D,00,19,0D,80,36,0036,03F3,24,0,00,CC9A,0036,1
68,000ECE,2030,0000CC9C,FFFFFFFFC000032E,00,19,0E,80,30,0030,03F3,24,2,01,CC9C,2030,1
68,000ECE,203B,0000CC9E,FFFFFFFFC000032F,00,19,0F,80,3B,003B,03F3,24,2,01,CC9E,203B,1
68,000ECE,0022,0000CCA0,FFFFFFFFC0000330,00,19,10,80,22,0022,03F4,24,0,00,CCA0,0022,1
68,000ECE,00FF,0000CCA2,FFFFFFFFC0000331,00,19,11,80,FF,00FF,03F4,24,0,00,CCA2,00FF,1
68,000ECE,2000,0000CCA4,FFFFFFFFC0000332,00,19,12,80,00,0000,03F4,24,2,01,CCA4,2000,1
68,000ECE,2000,0000CCA6,FFFFFFFFC0000333,00,19,13,80,00,0000,03F4,24,2,01,CCA6,2000,1
68,000ECE,0000,0000CCA8,FFFFFFFFC0000334,00,19,14,80,00,0000,03F5,24,0,00,CCA8,0000,1
68,000ECE,0000,0000CCAA,FFFFFFFFC0000335,00,19,15,80,00,0000,03F5,24,0,00,CCAA,0000,1
68,000ECE,2000,0000CCAC,FFFFFFFFC0000336,00,19,16,80,00,0000,03F5,24,2,01,CCAC,2000,1
68,000ECE,2000,0000CCAE,FFFFFFFFC0000337,00,19,17,80,00,0000,03F5,24,2,01,CCAE,2000,1
68,000ECE,0000,0000CCB0,FFFFFFFFC0000338,00,19,18,80,00,0000,03F6,24,0,00,CCB0,0000,1
68,000ECE,0000,0000CCB2,FFFFFFFFC0000339,00,19,19,80,00,0000,03F6,24,0,00,CCB2,0000,1
69,000ECE,00FF,0000C8A2,FFFFFFFFC0000231,00,11,11,80,FF,00FF,03E4,24,0,00,C8A2,00FF,1
69,000ECE,2000,0000C8A4,FFFFFFFFC0000232,00,11,12,80,00,0000,03E4,24,2,01,C8A4,2000,1
69,000ECE,2000,0000C8A6,FFFFFFFFC0000233,00,11,13,80,00,0000,03E4,24,2,01,C8A6,2000,1
70,000ECE,0000,0000C8A8,FFFFFFFFC0000234,00,11,14,80,00,0000,03E5,24,0,00,C8A8,0000,1
70,000ECE,0000,0000C8AA,FFFFFFFFC0000235,00,11,15,80,00,0000,03E5,24,0,00,C8AA,0000,1
70,000ECE,2000,0000C8AC,FFFFFFFFC0000236,00,11,16,80,00,0000,03E5,24,2,01,C8AC,2000,1
70,000ECE,2000,0000C8AE,FFFFFFFFC0000237,00,11,17,80,00,0000,03E5,24,2,01,C8AE,2000,1
70,000ECE,0000,0000C8B0,FFFFFFFFC0000238,00,11,18,80,00,0000,03E6,24,0,00,C8B0,0000,1
70,000ECE,0000,0000C8B2,FFFFFFFFC0000239,00,11,19,80,00,0000,03E6,24,0,00,C8B2,0000,1
70,000ECE,2000,0000C8B4,FFFFFFFFC000023A,00,11,1A,80,00,0000,03E6,24,2,01,C8B4,2000,1
70,000ECE,2000,0000C8B6,FFFFFFFFC000023B,00,11,1B,80,00,0000,03E6,24,2,01,C8B6,2000,1
70,000ECE,0000,0000C8B8,FFFFFFFFC000023C,00,11,1C,80,00,0000,03E7,24,0,00,C8B8,0000,1
70,000ECE,0000,0000C8BA,FFFFFFFFC000023D,00,11,1D,80,00,0000,03E7,24,0,00,C8BA,0000,1
70,000ECE,2000,0000C8BC,FFFFFFFFC000023E,00,11,1E,80,00,0000,03E7,24,2,01,C8BC,2000,1
70,000ECE,2000,0000C8BE,FFFFFFFFC000023F,00,11,1F,80,00,0000,03E7,24,2,01,C8BE,2000,1
70,000ECE,4000,0000C900,FFFFFFFFC0000240,00,12,00,80,00,0000,03E0,24,4,02,C900,4000,1
70,000ECE,4000,0000C902,FFFFFFFFC0000241,00,12,01,80,00,0000,03E0,24,4,02,C902,4000,1
71,000ECE,203B,0000C8AC,FFFFFFFFC0000236,00,11,16,80,3B,003B,03E5,24,2,01,C8AC,203B,1
71,000ECE,2016,0000C8AE,FFFFFFFFC0000237,00,11,17,80,16,0016,03E5,24,2,01,C8AE,2016,1
71,000ECE,0036,0000C8B0,FFFFFFFFC0000238,00,11,18,80,36,0036,03E6,24,0,00,C8B0,0036,1
71,000ECE,0017,0000C8B2,FFFFFFFFC0000239,00,11,19,80,17,0017,03E6,24,0,00,C8B2,0017,1
71,000ECE,2027,0000C8B4,FFFFFFFFC000023A,00,11,1A,80,27,0027,03E6,24,2,01,C8B4,2027,1
71,000ECE,200F,0000C8B6,FFFFFFFFC000023B,00,11,1B,80,0F,000F,03E6,24,2,01,C8B6,200F,1
71,000ECE,0036,0000C8B8,FFFFFFFFC000023C,00,11,1C,80,36,0036,03E7,24,0,00,C8B8,0036,1
71,000ECE,0008,0000C8BA,FFFFFFFFC000023D,00,11,1D,80,08,0008,03E7,24,0,00,C8BA,0008,1
71,000ECE,201A,0000C8BC,FFFFFFFFC000023E,00,11,1E,80,1A,001A,03E7,24,2,01,C8BC,201A,1
71,000ECE,2028,0000C8BE,FFFFFFFFC000023F,00,11,1F,80,28,0028,03E7,24,2,01,C8BE,2028,1
71,000ECE,4036,0000C900,FFFFFFFFC0000240,00,12,00,80,36,0036,03E0,24,4,02,C900,4036,1
71,000ECE,4030,0000C902,FFFFFFFFC0000241,00,12,01,80,30,0030,03E0,24,4,02,C902,4030,1
71,000ECE,003B,0000C904,FFFFFFFFC0000242,00,12,02,80,3B,003B,03E0,24,6,00,C904,003B,1
71,000ECE,0022,0000C906,FFFFFFFFC0000243,00,12,03,80,22,0022,03E0,24,6,00,C906,0022,1
71,000ECE,40FF,0000C908,FFFFFFFFC0000244,00,12,04,80,FF,00FF,03E1,24,4,02,C908,40FF,1
71,000ECE,4000,0000C910,FFFFFFFFC0000248,00,12,08,80,00,0000,03E2,24,4,02,C910,4000,1
71,000ECE,4000,0000C912,FFFFFFFFC0000249,00,12,09,80,00,0000,03E2,24,4,02,C912,4000,1
71,000ECE,0000,0000C914,FFFFFFFFC000024A,00,12,0A,80,00,0000,03E2,24,6,00,C914,0000,1
71,000ECE,0000,0000C916,FFFFFFFFC000024B,00,12,0B,80,00,0000,03E2,24,6,00,C916,0000,1
71,000ECE,4000,0000C918,FFFFFFFFC000024C,00,12,0C,80,00,0000,03E3,24,4,02,C918,4000,1
71,000ECE,4000,0000C91A,FFFFFFFFC000024D,00,12,0D,80,00,0000,03E3,24,4,02,C91A,4000,1
72,000ECE,20FF,0000C0B6,FFFFFFFFC000003B,00,01,1B,80,FF,00FF,03C6,24,2,01,C0B6,20FF,1
73,000ECE,0016,0000C8A0,FFFFFFFFC0000230,00,11,10,80,16,0016,03E4,24,0,00,C8A0,0016,1
73,000ECE,0036,0000C8A2,FFFFFFFFC0000231,00,11,11,80,36,0036,03E4,24,0,00,C8A2,0036,1
73,000ECE,2017,0000C8A4,FFFFFFFFC0000232,00,11,12,80,17,0017,03E4,24,2,01,C8A4,2017,1
73,000ECE,2027,0000C8A6,FFFFFFFFC0000233,00,11,13,80,27,0027,03E4,24,2,01,C8A6,2027,1
73,000ECE,000F,0000C8A8,FFFFFFFFC0000234,00,11,14,80,0F,000F,03E5,24,0,00,C8A8,000F,1
73,000ECE,0036,0000C8AA,FFFFFFFFC0000235,00,11,15,80,36,0036,03E5,24,0,00,C8AA,0036,1
73,000ECE,2008,0000C8AC,FFFFFFFFC0000236,00,11,16,80,08,0008,03E5,24,2,01,C8AC,2008,1
73,000ECE,201A,0000C8AE,FFFFFFFFC0000237,00,11,17,80,1A,001A,03E5,24,2,01,C8AE,201A,1
73,000ECE,0028,0000C8B0,FFFFFFFFC0000238,00,11,18,80,28,0028,03E6,24,0,00,C8B0,0028,1
73,000ECE,0036,0000C8B2,FFFFFFFFC0000239,00,11,19,80,36,0036,03E6,24,0,00,C8B2,0036,1
73,000ECE,2030,0000C8B4,FFFFFFFFC000023A,00,11,1A,80,30,0030,03E6,24,2,01,C8B4,2030,1
73,000ECE,203B,0000C8B6,FFFFFFFFC000023B,00,11,1B,80,3B,003B,03E6,24,2,01,C8B6,203B,1
73,000ECE,0022,0000C8B8,FFFFFFFFC000023C,00,11,1C,80,22,0022,03E7,24,0,00,C8B8,0022,1
73,000ECE,00FF,0000C8BA,FFFFFFFFC000023D,00,11,1D,80,FF,00FF,03E7,24,0,00,C8BA,00FF,1
73,000ECE,2000,0000C8BC,FFFFFFFFC000023E,00,11,1E,80,00,0000,03E7,24,2,01,C8BC,2000,1
73,000ECE,2000,0000C8BE,FFFFFFFFC000023F,00,11,1F,80,00,0000,03E7,24,2,01,C8BE,2000,1
73,000ECE,4000,0000C900,FFFFFFFFC0000240,00,12,00,80,00,0000,03E0,24,4,02,C900,4000,1
73,000ECE,4000,0000C902,FFFFFFFFC0000241,00,12,01,80,00,0000,03E0,24,4,02,C902,4000,1
73,000ECE,0000,0000C904,FFFFFFFFC0000242,00,12,02,80,00,0000,03E0,24,6,00,C904,0000,1
73,000ECE,0000,0000C906,FFFFFFFFC0000243,00,12,03,80,00,0000,03E0,24,6,00,C906,0000,1
73,000ECE,4000,0000C908,FFFFFFFFC0000244,00,12,04,80,00,0000,03E1,24,4,02,C908,4000,1
74,000ECE,2000,0000CC84,FFFFFFFFC0000322,00,19,02,84,00,0000,03F0,24,2,01,CC84,2000,1
74,000ECE,0000,0000CD04,FFFFFFFFC0000342,00,1A,02,84,00,0000,03F0,24,6,00,CD04,0000,1
75,000ECE,0000,0000CD84,FFFFFFFFC0000362,00,1B,02,84,00,0000,03F0,24,6,00,CD84,0000,1
75,000ECE,2000,0000CE04,FFFFFFFFC0000382,00,1C,02,84,00,0000,03F8,24,2,01,CE04,2000,1
75,000ECE,2000,0000CE84,FFFFFFFFC00003A2,00,1D,02,84,00,0000,03F8,24,2,01,CE84,2000,1
75,000ECE,0024,0000C010,FFFFFFFFC0000008,00,00,08,84,24,0024,03C2,00,0,00,C010,0024,1
75,000ECE,0024,0000C012,FFFFFFFFC0000009,00,00,09,84,24,0024,03C2,00,0,00,C012,0024,1
75,000ECE,0024,0000C014,FFFFFFFFC000000A,00,00,0A,84,24,0024,03C2,00,2,00,C014,0024,1
75,000ECE,0024,0000C016,FFFFFFFFC000000B,00,00,0B,84,24,0024,03C2,00,2,00,C016,0024,1
75,000ECE,0024,0000C090,FFFFFFFFC0000028,00,01,08,84,24,0024,03C2,00,0,00,C090,0024,1
75,000ECE,0024,0000C092,FFFFFFFFC0000029,00,01,09,84,24,0024,03C2,00,0,00,C092,0024,1
75,000ECE,0024,0000C094,FFFFFFFFC000002A,00,01,0A,84,24,0024,03C2,00,2,00,C094,0024,1
75,000ECE,0024,0000C096,FFFFFFFFC000002B,00,01,0B,84,24,0024,03C2,00,2,00,C096,0024,1
75,000ECE,0000,0000C110,FFFFFFFFC0000048,00,02,08,84,00,0000,03C2,00,4,00,C110,0000,1
75,000ECE,0000,0000C112,FFFFFFFFC0000049,00,02,09,84,00,0000,03C2,00,4,00,C112,0000,1
75,000ECE,0000,0000C114,FFFFFFFFC000004A,00,02,0A,84,00,0000,03C2,00,6,00,C114,0000,1
75,000ECE,0000,0000C116,FFFFFFFFC000004B,00,02,0B,84,00,0000,03C2,00,6,00,C116,0000,1
75,000ECE,0024,0000C190,FFFFFFFFC0000068,00,03,08,84,24,0024,03C2,00,4,00,C190,0024,1
75,000ECE,0024,0000C192,FFFFFFFFC0000069,00,03,09,84,24,0024,03C2,00,4,00,C192,0024,1
75,000ECE,0024,0000C194,FFFFFFFFC000006A,00,03,0A,84,24,0024,03C2,00,6,00,C194,0024,1
75,000ECE,0024,0000C196,FFFFFFFFC000006B,00,03,0B,84,24,0024,03C2,00,6,00,C196,0024,1
75,000ECE,0024,0000C810,FFFFFFFFC0000208,00,10,08,84,24,0024,03E2,00,0,00,C810,0024,1
75,000ECE,0024,0000C812,FFFFFFFFC0000209,00,10,09,84,24,0024,03E2,00,0,00,C812,0024,1
75,000ECE,0024,0000C814,FFFFFFFFC000020A,00,10,0A,84,24,0024,03E2,00,2,00,C814,0024,1
75,000ECE,0024,0000C816,FFFFFFFFC000020B,00,10,0B,84,24,0024,03E2,00,2,00,C816,0024,1
75,000ECE,0024,0000C890,FFFFFFFFC0000228,00,11,08,84,24,0024,03E2,00,0,00,C890,0024,1
75,000ECE,0024,0000C892,FFFFFFFFC0000229,00,11,09,84,24,0024,03E2,00,0,00,C892,0024,1
75,000ECE,0024,0000C894,FFFFFFFFC000022A,00,11,0A,84,24,0024,03E2,00,2,00,C894,0024,1
75,000ECE,0024,0000C896,FFFFFFFFC000022B,00,11,0B,84,24,0024,03E2,00,2,00,C896,0024,1
75,000ECE,0000,0000C910,FFFFFFFFC0000248,00,12,08,84,00,0000,03E2,00,4,00,C910,0000,1
75,000ECE,0000,0000C912,FFFFFFFFC0000249,00,12,09,84,00,0000,03E2,00,4,00,C912,0000,1
75,000ECE,0000,0000C914,FFFFFFFFC000024A,00,12,0A,84,00,0000,03E2,00,6,00,C914,0000,1
75,000ECE,0000,0000C916,FFFFFFFFC000024B,00,12,0B,84,00,0000,03E2,00,6,00,C916,0000,1
75,000ECE,0024,0000C990,FFFFFFFFC0000268,00,13,08,84,24,0024,03E2,00,4,00,C990,0024,1
75,000ECE,0024,0000C992,FFFFFFFFC0000269,00,13,09,84,24,0024,03E2,00,4,00,C992,0024,1
75,000ECE,0024,0000C994,FFFFFFFFC000026A,00,13,0A,84,24,0024,03E2,00,6,00,C994,0024,1
75,000ECE,0024,0000C996,FFFFFFFFC000026B,00,13,0B,84,24,0024,03E2,00,6,00,C996,0024,1
75,000ECE,2000,0000C004,FFFFFFFFC0000002,00,00,02,84,00,0000,03C0,24,2,01,C004,2000,1
75,000ECE,2000,0000C084,FFFFFFFFC0000022,00,01,02,84,00,0000,03C0,24,2,01,C084,2000,1
75,000ECE,0000,0000C184,FFFFFFFFC0000062,00,03,02,84,00,0000,03C0,24,6,00,C184,0000,1
75,000ECE,2000,0000C204,FFFFFFFFC0000082,00,04,02,84,00,0000,03C8,24,2,01,C204,2000,1
75,000ECE,2000,0000C284,FFFFFFFFC00000A2,00,05,02,84,00,0000,03C8,24,2,01,C284,2000,1
75,000ECE,0000,0000C304,FFFFFFFFC00000C2,00,06,02,84,00,0000,03C8,24,6,00,C304,0000,1
75,000ECE,0000,0000C384,FFFFFFFFC00000E2,00,07,02,84,00,0000,03C8,24,6,00,C384,0000,1
75,000ECE,2000,0000C404,FFFFFFFFC0000102,00,08,02,84,00,0000,03D0,24,2,01,C404,2000,1
75,000ECE,2000,0000C484,FFFFFFFFC0000122,00,09,02,84,00,0000,03D0,24,2,01,C484,2000,1
75,000ECE,0000,0000C504,FFFFFFFFC0000142,00,0A,02,84,00,0000,03D0,24,6,00,C504,0000,1
75,000ECE,0000,0000C584,FFFFFFFFC0000162,00,0B,02,84,00,0000,03D0,24,6,00,C584,0000,1
75,000ECE,2000,0000C604,FFFFFFFFC0000182,00,0C,02,84,00,0000,03D8,24,2,01,C604,2000,1
75,000ECE,2000,0000C684,FFFFFFFFC00001A2,00,0D,02,84,00,0000,03D8,24,2,01,C684,2000,1
75,000ECE,0000,0000C704,FFFFFFFFC00001C2,00,0E,02,84,00,0000,03D8,24,6,00,C704,0000,1
75,000ECE,0000,0000C784,FFFFFFFFC00001E2,00,0F,02,84,00,0000,03D8,24,6,00,C784,0000,1
75,000ECE,2000,0000C804,FFFFFFFFC0000202,00,10,02,84,00,0000,03E0,24,2,01,C804,2000,1
76,000ECE,2036,0000C0B6,FFFFFFFFC000003B,00,01,1B,80,36,0036,03C6,24,2,01,C0B6,2036,1
76,000ECE,0017,0000C0B8,FFFFFFFFC000003C,00,01,1C,80,17,0017,03C7,24,0,00,C0B8,0017,1
76,000ECE,0027,0000C0BA,FFFFFFFFC000003D,00,01,1D,80,27,0027,03C7,24,0,00,C0BA,0027,1
76,000ECE,200F,0000C0BC,FFFFFFFFC000003E,00,01,1E,80,0F,000F,03C7,24,2,01,C0BC,200F,1
76,000ECE,2036,0000C0BE,FFFFFFFFC000003F,00,01,1F,80,36,0036,03C7,24,2,01,C0BE,2036,1
76,000ECE,4008,0000C100,FFFFFFFFC0000040,00,02,00,80,08,0008,03C0,24,4,02,C100,4008,1
76,000ECE,401A,0000C102,FFFFFFFFC0000041,00,02,01,80,1A,001A,03C0,24,4,02,C102,401A,1
76,000ECE,0028,0000C104,FFFFFFFFC0000042,00,02,02,80,28,0028,03C0,24,6,00,C104,0028,1
76,000ECE,0036,0000C106,FFFFFFFFC0000043,00,02,03,80,36,0036,03C0,24,6,00,C106,0036,1
76,000ECE,4030,0000C108,FFFFFFFFC0000044,00,02,04,80,30,0030,03C1,24,4,02,C108,4030,1
76,000ECE,403B,0000C10A,FFFFFFFFC0000045,00,02,05,80,3B,003B,03C1,24,4,02,C10A,403B,1
76,000ECE,0022,0000C10C,FFFFFFFFC0000046,00,02,06,80,22,0022,03C1,24,6,00,C10C,0022,1
76,000ECE,00FF,0000C10E,FFFFFFFFC0000047,00,02,07,80,FF,00FF,03C1,24,6,00,C10E,00FF,1
